SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
0,1,IT,63076,IT,70043,2023-01-23 00:00:14,1.38,0.0,0.01,361.04,2023-01-25 13:33:14,61,0
0,0,IT,63076,IT,10156,2023-01-23 00:00:14,1.25,0.0,0.01,547.32,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,3100,2023-01-23 00:00:14,1.33,0.0,0.01,147.89,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,1100,2023-01-23 00:00:14,1.25,0.0,0.01,151.64,2023-01-25 12:43:18,60,0
0,0,IT,20090,IT,81016,2023-01-23 00:00:14,1.85,0.0,0.01,621.02,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,25016,2023-01-23 00:00:14,1.0,0.0,0.01,396.31,2023-01-25 13:03:44,61,0
0,1,IT,63076,IT,12030,2023-01-23 00:00:14,0.92,0.0,0.01,532.05,2023-01-24 00:00:14,24,0
0,1,IT,63076,IT,13046,2023-01-23 00:00:14,1.56,0.0,0.01,529.48,2023-01-24 12:47:10,36,0
0,1,IT,63076,IT,84124,2023-01-23 00:00:14,1.2,0.0,0.01,261.25,2023-01-26 11:45:10,83,0
0,1,IT,63076,IT,20137,2023-01-23 00:00:14,1.45,0.0,0.01,463.34,2023-01-24 12:16:51,36,0
0,0,IT,63076,IT,80132,2023-01-23 00:00:14,1.22,0.0,0.01,234.51,2023-01-25 12:49:20,60,0
3,0,IT,73100,IT,63076,2023-01-23 00:00:14,1.1,1.1,0.0,459.68,2023-01-26 00:00:14,72,0
3,0,IT,73100,IT,63076,2023-01-23 00:00:14,1.1,1.1,0.0,459.68,2023-01-27 00:00:14,96,0
3,0,IT,7037,IT,63076,2023-01-23 00:00:14,0.75,0.75,0.0,495.73,2023-01-27 00:00:14,96,0
3,0,IT,90042,IT,63076,2023-01-23 00:00:14,0.52,0.52,0.0,545.45,2023-01-26 00:00:14,72,0
3,0,IT,133,IT,63076,2023-01-23 00:00:14,1.0,1.0,0.0,153.02,2023-01-30 00:00:14,168,0
0,0,IT,63076,IT,15010,2023-01-23 00:00:14,1.56,0.0,0.01,468.93,2023-01-24 12:59:04,36,0
0,0,IT,63076,IT,28040,2023-01-23 00:00:14,1.75,0.0,0.01,514.97,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,16144,2023-01-23 00:00:14,0.77,0.0,0.01,425.3,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,132,2023-01-23 00:00:14,1.21,0.0,0.01,150.85,2023-01-25 12:44:14,60,0
0,1,IT,63076,IT,1021,2023-01-23 00:00:14,1.56,0.0,0.01,161.96,2023-01-25 13:12:30,61,0
0,0,IT,63076,IT,47822,2023-01-23 00:00:14,1.3,0.0,0.01,169.46,2023-01-25 11:50:05,59,0
0,0,IT,63076,IT,21025,2023-01-23 00:00:14,1.33,0.0,0.01,518.96,2023-01-24 13:11:54,37,0
0,1,IT,63076,IT,195,2023-01-23 00:00:14,1.24,0.0,0.01,158.53,2023-01-25 00:00:14,48,0
0,1,IT,63076,IT,4100,2023-01-23 00:00:14,1.2,0.0,0.01,179.42,2023-01-25 13:57:21,61,0
0,0,IT,63076,IT,23874,2023-01-23 00:00:14,1.35,0.0,0.01,470.9,2023-01-25 12:56:30,60,0
0,1,IT,63076,IT,98070,2023-01-23 00:00:14,0.96,0.0,0.01,545.26,2023-01-26 00:00:14,72,0
2,0,IT,63811,IT,31021,2023-01-23 10:15:59.037,2.68,2.6,0.02,283.14,2023-01-26 19:01:14,81,0
2,0,IT,63811,IT,50121,2023-01-23 10:15:59.037,8.78,8.62,0.04,204.66,2023-01-27 15:01:14,101,0
2,0,IT,63811,IT,20851,2023-01-23 10:15:59.037,11.35,11.15,0.05,441.19,2023-01-27 09:00:14,95,0
2,0,IT,63811,IT,24122,2023-01-23 10:15:59.037,5.11,5.04,0.01,420.59,2023-01-29 08:00:14,142,0
2,0,IT,63811,IT,24065,2023-01-23 10:15:59.037,4.71,4.63,0.02,405.83,2023-01-29 12:00:14,146,0
2,0,IT,63811,IT,38035,2023-01-23 10:15:59.037,1.6,1.56,0.01,384.51,2023-01-26 10:00:14,72,0
2,0,IT,63811,IT,21023,2023-01-23 10:15:59.037,2.12,2.08,0.01,492.89,2023-01-27 11:00:14,97,0
2,0,IT,63811,IT,34121,2023-01-23 10:15:59.037,3.44,3.4,0.01,268.7,2023-01-26 10:00:14,72,0
2,0,IT,63811,IT,80014,2023-01-23 10:15:59.037,6.83,6.71,0.03,260.44,2023-01-29 11:00:14,145,0
2,0,IT,63811,IT,1019,2023-01-23 10:15:59.037,1.6,1.56,0.01,167.92,2023-01-29 16:01:14,150,0
2,0,IT,63811,IT,31100,2023-01-23 10:15:59.037,5.01,4.85,0.04,293.88,2023-01-26 19:01:14,81,0
2,0,IT,63811,IT,40124,2023-01-23 10:15:59.037,8.14,8.04,1.0,234.1,2023-01-26 17:01:14,79,0
2,0,IT,63811,IT,30173,2023-01-23 10:15:59.037,9.04,8.84,0.05,276.14,2023-01-26 19:01:14,81,0
2,0,IT,63811,IT,34100,2023-01-23 10:15:59.037,1.6,1.56,0.01,268.55,2023-01-26 10:00:14,72,0
2,0,IT,63811,IT,39100,2023-01-23 10:15:59.037,4.62,4.5,0.03,406.81,2023-01-26 16:01:14,78,0
2,0,IT,63811,IT,33013,2023-01-23 10:15:59.037,6.96,6.88,0.02,341.5,2023-01-26 10:00:14,72,0
2,0,IT,63811,IT,38086,2023-01-23 10:15:59.037,2.59,2.55,0.01,399.18,2023-01-26 10:00:14,72,0
2,0,IT,63811,IT,137,2023-01-23 10:15:59.037,1.6,1.56,0.01,166.96,2023-01-29 20:01:14,154,0
2,0,IT,63811,IT,35038,2023-01-23 10:15:59.037,5.6,5.52,0.02,280.83,2023-01-27 15:01:14,101,0
2,0,IT,63811,IT,28100,2023-01-23 10:15:59.037,1.6,1.56,0.01,472.8,2023-01-31 09:00:14,191,0
2,0,IT,63811,IT,20010,2023-01-23 10:15:59.037,1.6,1.56,0.01,457.73,2023-01-30 09:00:14,167,0
2,0,IT,63811,IT,46100,2023-01-23 10:15:59.037,7.06,6.9,0.04,315.42,2023-01-27 17:01:14,103,0
2,0,IT,63811,IT,16121,2023-01-23 10:15:59.037,10.79,10.72,1.0,402.88,2023-01-27 09:00:14,95,0
2,0,IT,63811,IT,80067,2023-01-23 10:15:59.037,2.12,2.08,0.01,296.34,2023-01-29 11:00:14,145,0
2,0,IT,63811,IT,31021,2023-01-23 10:15:59.037,3.44,3.4,0.01,283.14,2023-01-26 19:01:14,81,0
2,0,IT,63811,IT,22100,2023-01-23 10:15:59.037,2.68,2.6,0.02,464.07,2023-01-27 10:00:14,96,0
2,0,IT,63811,IT,4100,2023-01-23 10:15:59.037,2.12,2.08,0.01,207.71,2023-02-02 17:01:14,247,0
2,0,IT,63811,IT,66051,2023-01-23 10:15:59.037,2.33,2.25,0.02,152.8,2023-01-26 17:01:14,79,0
2,0,IT,63811,IT,47921,2023-01-23 10:15:59.037,4.38,4.3,0.02,129.61,2023-01-26 17:01:14,79,0
2,0,IT,63811,IT,43121,2023-01-23 10:15:59.037,7.86,7.74,0.03,319.45,2023-01-26 17:01:14,79,0
2,0,IT,63811,IT,20121,2023-01-23 10:15:59.037,69.91,69.6,1.0,436.22,2023-01-27 10:00:14,96,0
2,0,IT,63811,IT,50136,2023-01-23 10:15:59.037,6.96,6.88,0.02,203.11,2023-01-27 15:01:14,101,0
2,0,IT,63811,IT,70014,2023-01-23 10:15:59.037,8.38,8.22,0.04,379.47,2023-01-29 19:01:14,153,0
2,0,IT,63811,IT,31010,2023-01-23 10:15:59.037,2.59,2.55,0.01,309.14,2023-01-26 19:01:14,81,0
2,0,IT,63811,IT,25121,2023-01-23 10:15:59.037,3.41,3.36,0.01,375.94,2023-01-29 12:01:14,146,0
2,0,IT,63811,IT,41049,2023-01-23 10:15:59.037,2.12,2.08,0.01,274.75,2023-01-26 17:01:14,79,0
2,0,IT,63811,IT,40137,2023-01-23 10:15:59.037,5.79,5.67,0.03,232.29,2023-01-27 17:01:14,103,0
2,0,IT,63811,IT,46040,2023-01-23 10:15:59.037,5.84,5.72,0.03,339.4,2023-01-27 17:01:14,103,0
2,0,IT,63811,IT,35122,2023-01-23 10:15:59.037,20.78,20.52,0.05,281.0,2023-01-27 15:01:14,101,0
2,0,IT,63811,IT,33170,2023-01-23 10:15:59.037,5.27,5.15,0.03,314.78,2023-01-26 10:00:14,72,0
2,0,IT,63811,IT,6123,2023-01-23 10:15:59.037,3.51,3.43,0.02,106.82,2023-02-01 12:00:14,218,0
2,0,IT,63811,IT,90146,2023-01-23 10:15:59.037,4.8,4.68,0.03,565.54,2023-01-30 10:00:14,168,0
2,0,IT,63811,IT,20090,2023-01-23 10:15:59.037,6.04,6.0,1.0,437.92,2023-01-27 09:00:14,95,0
2,0,IT,63811,IT,76123,2023-01-23 10:15:59.037,2.68,2.6,0.02,309.64,2023-01-29 19:01:14,153,0
2,0,IT,63811,IT,186,2023-01-23 10:15:59.037,100.37,99.9,1.0,178.89,2023-01-29 20:01:14,154,0
2,0,IT,63811,IT,80121,2023-01-23 10:15:59.037,23.38,23.23,1.0,271.15,2023-01-29 10:00:14,144,0
2,0,IT,63811,IT,70121,2023-01-23 10:15:59.037,2.59,2.55,0.01,352.87,2023-01-29 19:01:14,153,0
2,0,IT,63811,IT,61122,2023-01-23 10:15:59.037,1.39,1.35,0.01,97.98,2023-01-30 12:00:14,170,0
2,0,IT,63811,IT,162,2023-01-23 10:15:59.037,4.24,4.16,0.02,174.97,2023-01-29 20:01:14,154,0
0,1,IT,63076,US,33154,2023-01-23 00:00:14,0.97,0.0,0.01,8386.9,2023-01-26 00:00:14,72,0
1,1,IT,20144,IT,62010,2023-01-23 10:29:09.017,10.0,8.0,0.0,424.6,2023-01-24 00:00:14,14,0
0,0,IT,20121,IT,187,2023-01-23 00:00:14,1.45,0.0,0.09,477.6,2023-01-24 12:12:47,36,0
0,1,IT,63076,US,33149,2023-01-23 00:00:14,1.3,0.0,0.01,8403.73,2023-01-30 00:00:14,168,0
0,0,IT,50123,IT,175,2023-01-23 00:00:14,2.0,0.0,0.01,238.19,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,80040,2023-01-23 00:00:14,1.28,0.0,0.01,231.39,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,15057,2023-01-23 00:00:14,1.09,0.0,0.01,455.2,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,22100,2023-01-23 00:00:14,1.86,0.0,0.01,496.03,2023-01-24 13:38:10,37,0
0,0,IT,63076,IT,19016,2023-01-23 00:00:14,1.67,0.0,0.01,363.88,2023-01-24 13:13:06,37,0
0,1,IT,63076,US,33480,2023-01-23 00:00:14,0.97,0.0,0.01,8319.95,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,24023,2023-01-23 00:00:14,1.21,0.0,0.01,452.07,2023-01-24 11:27:19,35,0
0,0,IT,63076,IT,30015,2023-01-23 00:00:14,1.21,0.0,0.01,284.45,2023-01-24 00:00:14,24,0
0,1,IT,63076,IT,71030,2023-01-23 00:00:14,1.35,0.0,0.01,226.68,2023-01-26 12:08:14,84,0
0,1,IT,63076,US,78704,2023-01-23 00:00:14,0.4,0.0,0.01,9305.21,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,29010,2023-01-23 00:00:14,1.45,0.0,0.01,417.45,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,87064,2023-01-23 00:00:14,1.04,0.0,0.01,432.72,2023-01-27 11:40:55,107,0
0,1,IT,63076,US,33178,2023-01-23 00:00:14,2.22,0.0,0.01,8408.86,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,8028,2023-01-23 00:00:14,0.6,0.0,0.01,445.35,2023-01-26 09:04:14,81,0
0,0,IT,63076,IT,81034,2023-01-23 00:00:14,0.78,0.0,0.01,200.69,2023-01-25 14:06:07,62,0
0,0,IT,63076,IT,61032,2023-01-23 00:00:14,0.78,0.0,0.01,122.25,2023-01-25 13:50:21,61,0
0,1,IT,63076,US,20037,2023-01-23 00:00:14,1.29,0.0,0.01,7254.98,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,80050,2023-01-23 00:00:14,1.45,0.0,0.01,251.32,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,20151,2023-01-23 00:00:14,1.3,0.0,0.01,472.82,2023-02-01 00:00:14,216,0
0,1,IT,63076,IT,89128,2023-01-23 00:00:14,1.25,0.0,0.01,558.36,2023-01-26 11:05:49,83,0
0,0,IT,63076,IT,80121,2023-01-23 00:00:14,0.42,0.0,0.01,234.53,2023-01-26 13:39:44,85,0
3,0,IT,74011,IT,63076,2023-01-23 00:00:14,1.11,1.11,0.0,361.94,2023-01-27 00:00:14,96,0
0,1,IT,63076,US,85234,2023-01-23 00:00:14,1.3,0.0,0.01,9889.43,2023-01-30 00:00:14,168,0
0,0,IT,63076,IT,17100,2023-01-23 00:00:14,1.18,0.0,0.01,457.83,2023-01-25 00:00:14,48,0
0,1,IT,63076,US,10028,2023-01-23 00:00:14,1.42,0.0,0.01,6918.79,2023-01-26 00:00:14,72,0
1,1,IT,50065,IT,50027,2023-01-23 10:55:25.567,5.7,5.0,0.009,17.48,2023-01-24 15:48:14,29,0
3,0,IT,148,IT,63076,2023-01-23 00:00:14,3.49,3.49,0.0,175.04,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,93100,2023-01-23 00:00:14,0.86,0.0,0.01,604.82,2023-01-26 12:26:51,84,0
0,0,IT,63076,IT,93100,2023-01-23 00:00:14,1.37,0.0,0.01,604.82,2023-01-25 13:14:14,61,0
1,1,IT,63811,US,10022,2023-01-23 11:04:55.997,6.44,3.09,0.28,6892.24,2023-01-25 00:00:14,37,0
1,1,IT,63811,IT,56022,2023-01-23 00:00:14,0.5,0.2,0.01,243.17,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,19,2023-01-23 00:00:14,1.23,0.0,0.01,136.24,2023-01-25 10:43:42,58,0
0,0,IT,63076,IT,72017,2023-01-23 00:00:14,0.74,0.0,0.01,394.45,2023-01-26 13:20:14,85,0
0,0,IT,63076,IT,81054,2023-01-23 00:00:14,1.1,0.0,0.01,207.62,2023-01-26 13:53:44,85,0
0,0,IT,63076,IT,133,2023-01-23 00:00:14,1.3,0.0,0.01,153.02,2023-02-03 10:57:56,274,0
0,0,IT,63076,IT,1017,2023-01-23 00:00:14,1.34,0.0,0.01,170.16,2023-01-25 11:55:45,59,0
0,0,IT,37121,IT,9126,2023-01-23 00:00:14,0.63,0.0,0.01,711.18,2023-01-26 13:47:14,85,0
0,1,IT,63076,US,29601,2023-01-23 00:00:14,1.19,0.0,0.01,7907.33,2023-01-26 00:00:14,72,0
0,1,IT,63076,US,33301,2023-01-23 00:00:14,1.07,0.0,0.01,8370.42,2023-01-27 13:51:51,109,0
0,0,IT,63076,IT,6131,2023-01-23 00:00:14,1.56,0.0,0.01,122.24,2023-01-25 12:01:14,60,0
0,1,IT,63076,US,15330,2023-01-23 00:00:14,1.65,0.0,0.01,7378.84,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,60027,2023-01-23 00:00:14,1.35,0.0,0.01,68.84,2023-01-24 00:00:14,24,0
0,1,IT,20121,IT,93012,2023-01-23 00:00:14,0.72,0.0,0.09,1026.13,2023-01-25 12:49:57,60,0
0,0,IT,63076,IT,124,2023-01-23 00:00:14,1.67,0.0,0.01,179.09,2023-01-25 11:18:37,59,0
0,0,IT,20121,IT,55049,2023-01-23 00:00:14,0.53,0.0,0.01,195.31,2023-01-24 00:00:14,24,0
3,0,IT,82020,IT,63076,2023-01-23 00:00:14,1.28,1.28,0.0,213.94,2023-01-27 00:00:14,96,0
0,1,IT,63076,IT,39100,2023-01-23 00:00:14,2.31,0.0,0.01,443.63,2023-01-25 00:00:14,48,0
0,1,IT,63076,US,87111,2023-01-23 00:00:14,1.22,0.0,0.01,9438.77,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,70011,2023-01-23 00:00:14,1.13,0.0,0.01,368.78,2023-01-25 12:05:14,60,0
0,0,IT,63076,IT,73020,2023-01-23 00:00:14,1.57,0.0,0.01,465.07,2023-01-27 00:00:14,96,0
0,0,IT,37121,IT,87017,2023-01-23 00:00:14,1.43,0.0,0.01,774.35,2023-01-25 00:00:14,48,0
0,1,IT,63076,US,70503,2023-01-23 00:00:14,1.05,0.0,0.01,8926.43,2023-01-27 00:00:14,96,0
1,1,IT,63811,US,10022,2023-01-23 11:17:48.227,3.82,1.68,0.17,6892.24,2023-01-24 00:00:14,13,0
0,0,IT,63076,IT,20121,2023-01-23 00:00:14,1.6,0.0,0.01,467.06,2023-01-24 00:00:14,24,0
0,1,IT,63076,US,19312,2023-01-23 00:00:14,1.31,0.0,0.01,7069.52,2023-01-26 00:00:14,72,0
0,1,IT,63076,US,90024,2023-01-23 00:00:14,1.3,0.0,0.01,10178.82,2023-01-27 00:00:14,96,0
0,0,IT,20121,IT,92027,2023-01-23 00:00:14,1.03,0.0,0.09,1012.19,2023-01-25 00:00:14,48,0
0,0,IT,37121,IT,9010,2023-01-23 00:00:14,1.05,0.0,0.01,733.6,2023-01-25 12:01:14,60,0
0,1,IT,63076,US,78410,2023-01-23 00:00:14,1.3,0.0,0.01,9488.94,2023-01-26 00:00:14,72,0
0,0,IT,37121,IT,92027,2023-01-23 00:00:14,1.11,0.0,0.01,960.17,2023-01-25 00:00:14,48,0
0,1,IT,63076,US,20011,2023-01-23 00:00:14,1.24,0.0,0.01,7249.13,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,80121,2023-01-23 00:00:14,1.82,0.0,0.01,234.53,2023-01-25 14:08:08,62,0
1,5,IT,63076,US,90210,2023-01-23 11:30:36.83,3.28,2.06,0.08,10174.19,2023-02-01 00:00:14,205,0
0,1,IT,63076,US,28227,2023-01-23 00:00:14,1.57,0.0,0.01,7761.65,2023-01-27 00:00:14,96,0
3,0,IT,10060,IT,63076,2023-01-23 00:00:14,0.76,0.76,0.0,552.46,2023-01-25 00:00:14,48,0
1,5,IT,63076,US,92626,2023-01-23 11:33:35.497,4.26,3.21,0.06,10187.73,2023-01-31 00:00:14,181,0
1,1,IT,50065,IT,47030,2023-01-23 11:37:25.093,33.99999,30.0,0.216,86.04,2023-01-24 00:00:14,13,0
0,0,IT,63076,IT,87100,2023-01-23 00:00:14,1.2,0.0,0.01,452.02,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,41011,2023-01-23 00:00:14,1.1,0.0,0.01,310.81,2023-01-26 12:31:43,84,0
0,0,IT,63076,IT,20123,2023-01-23 00:00:14,1.37,0.0,0.01,467.01,2023-01-24 12:27:35,36,0
0,1,IT,63076,US,33309,2023-01-23 00:00:14,1.24,0.0,0.01,8368.14,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,20900,2023-01-23 00:00:14,1.4,0.0,0.01,469.2,2023-01-24 00:00:14,24,0
3,0,IT,93100,IT,63076,2023-01-23 00:00:14,1.56,1.56,0.0,604.82,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,25015,2023-01-23 00:00:14,1.65,0.0,0.01,386.86,2023-01-24 00:00:14,24,0
0,1,IT,63076,US,2190,2023-01-23 00:00:14,0.82,0.0,0.01,8741.49,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,45014,2023-01-23 00:00:14,1.33,0.0,0.01,267.73,2023-01-24 00:00:14,24,0
0,0,IT,50123,IT,70124,2023-01-23 00:00:14,0.28,0.0,0.0,547.89,2023-02-06 00:00:14,336,0
0,0,IT,63076,IT,10024,2023-01-23 00:00:14,1.58,0.0,0.01,544.39,2023-01-24 11:22:19,35,0
0,1,IT,63076,US,48304,2023-01-23 00:00:14,1.57,0.0,0.01,7424.87,2023-01-27 00:00:14,96,0
0,1,IT,63076,US,33408,2023-01-23 00:00:14,1.0,0.0,0.01,8312.23,2023-01-30 00:00:14,168,0
0,0,IT,50123,IT,47833,2023-01-23 00:00:14,1.7,0.0,0.01,113.33,2023-01-25 11:52:59,59,0
0,0,IT,63076,IT,9010,2023-01-23 00:00:14,1.37,0.0,0.01,615.38,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,23875,2023-01-23 00:00:14,1.37,0.0,0.01,468.39,2023-01-24 12:50:39,36,0
0,0,IT,63076,IT,82016,2023-01-23 00:00:14,1.1,0.0,0.01,217.4,2023-01-25 12:29:51,60,0
0,1,IT,63076,US,27517,2023-01-23 00:00:14,0.95,0.0,0.01,7596.62,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,80040,2023-01-23 00:00:14,1.1,0.0,0.01,231.39,2023-01-25 12:13:59,60,0
0,1,IT,63076,IT,8045,2023-01-23 00:00:14,1.86,0.0,0.01,492.9,2023-01-26 00:00:14,72,0
0,1,IT,63076,US,3755,2023-01-23 00:00:14,1.4,0.0,0.01,7753.54,2023-01-27 00:00:14,96,0
0,1,IT,63076,US,94114,2023-01-23 00:00:14,1.13,0.0,0.01,10017.1,2023-01-30 00:00:14,168,0
0,1,IT,63076,US,94118,2023-01-23 00:00:14,1.29,0.0,0.01,10016.37,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,38123,2023-01-23 00:00:14,1.51,0.0,0.01,405.23,2023-01-31 00:00:14,192,0
0,1,IT,63076,IT,23854,2023-01-23 00:00:14,0.39,0.0,0.01,475.81,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,84013,2023-01-23 00:00:14,1.37,0.0,0.01,257.33,2023-01-30 00:00:14,168,0
0,1,IT,63076,US,20817,2023-01-23 00:00:14,1.05,0.0,0.01,7254.54,2023-01-26 00:00:14,72,0
0,1,IT,63076,US,60091,2023-01-23 00:00:14,1.37,0.0,0.01,7748.02,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,4022,2023-01-23 00:00:14,1.82,0.0,0.01,177.19,2023-01-25 11:44:40,59,0
0,0,IT,63076,IT,25010,2023-01-23 00:00:14,1.1,0.0,0.01,404.39,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,80011,2023-01-23 00:00:14,0.35,0.0,0.01,224.15,2023-01-26 13:55:10,85,0
0,0,IT,63076,IT,91016,2023-01-23 00:00:14,1.24,0.0,0.01,555.37,2023-01-26 11:10:34,83,0
0,0,IT,63076,IT,20135,2023-01-23 00:00:14,1.5,0.0,0.01,464.41,2023-01-24 12:10:04,36,0
3,0,IT,32013,IT,63076,2023-01-23 00:00:14,1.41,1.41,0.0,391.87,2023-01-25 00:00:14,48,0
1,1,IT,20122,IT,50053,2023-01-23 11:57:36.357,0.2,0.1,0.01,238.57,2023-01-24 00:00:14,13,0
1,1,IT,63811,IT,23030,2023-01-23 12:00:56.09,5.36,3.4,0.17,442.08,2023-01-26 15:00:14,75,0
1,1,IT,63811,IT,23030,2023-01-23 12:00:56.09,9.98,6.88,0.31,442.08,2023-01-26 15:00:14,75,0
1,1,IT,63811,IT,61122,2023-01-23 00:00:14,3.0,2.5,0.05346,97.98,2023-01-24 00:00:14,24,0
3,0,IT,83012,IT,63076,2023-01-23 00:00:14,0.88,0.88,0.0,220.87,2023-02-07 00:00:14,360,0
1,1,IT,50065,IT,50026,2023-01-23 12:06:06.393,0.1,0.1,0.01,24.5,2023-01-24 00:00:14,12,0
1,1,IT,63811,IT,36100,2023-01-23 00:00:14,2.5,2.0,0.008448,308.44,2023-01-24 00:00:14,24,0
1,1,IT,20144,IT,144,2023-01-23 12:10:37.417,5.0,4.5,0.0,483.26,2023-01-24 00:00:14,12,0
0,1,IT,63076,US,10011,2023-01-23 00:00:14,1.14,0.0,0.01,6924.21,2023-01-27 00:00:14,96,0
0,0,IT,187,IT,20831,2023-01-23 00:00:14,2.0,0.0,0.01,493.35,2023-01-24 14:06:14,38,0
0,0,IT,63076,IT,21049,2023-01-23 00:00:14,1.35,0.0,0.01,499.83,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,45014,2023-01-23 00:00:14,1.2,0.0,0.01,267.73,2023-01-24 11:36:24,35,0
0,0,IT,187,IT,49,2023-01-23 00:00:14,2.0,0.0,0.01,34.2,2023-01-24 12:04:29,36,0
0,1,IT,63076,US,95336,2023-01-23 00:00:14,1.26,0.0,0.01,9957.79,2023-01-27 00:00:14,96,0
0,0,IT,63076,IT,6125,2023-01-23 00:00:14,0.83,0.0,0.01,120.97,2023-01-25 00:00:14,48,0
0,1,IT,63076,US,34102,2023-01-23 00:00:14,0.89,0.0,0.01,8492.95,2023-01-27 00:00:14,96,0
0,1,IT,63076,US,10065,2023-01-23 00:00:14,1.71,0.0,0.01,6920.21,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,27025,2023-01-23 00:00:14,1.11,0.0,0.01,475.11,2023-01-24 10:55:10,34,0
0,0,IT,63076,IT,81100,2023-01-23 00:00:14,1.2,0.0,0.01,210.05,2023-01-26 11:27:27,83,0
0,0,IT,63076,IT,20821,2023-01-23 00:00:14,1.2,0.0,0.01,481.33,2023-01-24 00:00:14,24,0
0,0,IT,187,IT,24020,2023-01-23 00:00:14,2.0,0.0,0.01,477.72,2023-01-25 12:29:33,60,0
0,0,IT,63076,IT,179,2023-01-23 00:00:14,1.17,0.0,0.01,159.33,2023-01-25 11:35:57,59,0
0,0,IT,63076,IT,82100,2023-01-23 00:00:14,1.25,0.0,0.01,214.3,2023-01-25 13:01:52,61,0
0,0,IT,63076,IT,16128,2023-01-23 00:00:14,1.39,0.0,0.01,427.55,2023-01-25 13:39:14,61,0
0,0,IT,63076,IT,16155,2023-01-23 00:00:14,1.04,0.0,0.01,437.05,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,20900,2023-01-23 00:00:14,1.2,0.0,0.01,469.2,2023-01-24 12:59:37,36,0
0,0,IT,63076,IT,84131,2023-01-23 00:00:14,1.0,0.0,0.01,266.37,2023-01-26 00:00:14,72,0
0,0,IT,63076,IT,9088,2023-01-23 00:00:14,1.02,0.0,0.01,543.06,2023-01-26 00:00:14,72,0
0,0,IT,35122,IT,83035,2023-01-23 00:00:14,4.0,0.0,0.03,546.92,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,42048,2023-01-23 00:00:14,1.37,0.0,0.01,312.03,2023-01-24 00:00:14,24,0
0,0,IT,63076,IT,20121,2023-01-23 00:00:14,1.43,0.0,0.01,467.06,2023-01-24 00:00:14,24,0
1,1,IT,63811,IT,62100,2023-01-23 00:00:14,2.5,2.0,0.007176,20.04,2023-01-24 00:00:14,24,0
1,1,IT,63811,IT,62010,2023-01-23 00:00:14,2.5,2.0,0.014586,12.27,2023-01-25 00:00:14,48,0
1,1,IT,20144,IT,63811,2023-01-23 00:00:14,1.0,0.7,0.001,436.7,2023-01-24 00:00:14,24,0
3,0,IT,20125,IT,63076,2023-01-23 00:00:14,0.39,0.39,0.0,467.4,2023-01-25 00:00:14,48,0
0,0,IT,80121,IT,41125,2023-01-23 00:00:14,1.0,0.0,0.01,501.47,2023-01-26 12:30:15,84,0
0,0,IT,187,IT,30014,2023-01-23 00:00:14,0.3,0.0,0.01,361.51,2023-01-25 11:10:06,59,0
0,0,IT,80121,IT,83035,2023-01-23 00:00:14,1.0,0.0,0.01,73.84,2023-01-25 00:00:14,48,0
0,0,IT,63076,IT,83100,2023-01-23 00:00:14,1.3,0.0,0.01,237.26,2023-01-26 11:36:07,83,0
0,0,IT,187,IT,20146,2023-01-23 00:00:14,1.0,0.0,0.04,478.16,2023-01-25 11:13:43,59,0
